series_id,geo_id,geo_name,ref_date,value,unit
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-03-01,4065.8199999999997,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-04-01,3737.6602724350014,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-05-01,3710.6090799999993,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-06-01,3878.8668244750024,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-07-01,3858.1565695280005,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-08-01,3831.101290413005,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-09-01,3907.484157586995,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-10-01,3929.4807653570006,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-11-01,3951.645837504999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2023-12-01,4091.040210041996,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-01-01,4017.9756229960003,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-02-01,4017.945023049995,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-03-01,4127.8608760179995,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-04-01,4198.4774770999975,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-05-01,4183.532222517999,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-06-01,4259.787978245993,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-07-01,4269.696952511005,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-08-01,4292.226162108989,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-09-01,4292.284705821001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-10-01,4308.605476852994,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-11-01,4359.164728797001,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2024-12-01,4442.467641581003,IDR billion
bi_emoney.float_funds_bank,0000,Indonesia (national),2025-01-01,4470.663606934,IDR billion
